"user"	"date"	"oclc"	"name"	"state"	"ids"	"turn"	"status"	"distance"
"mcmulled"	"2017-07-11"	"DRU"	"DREW UNIV LIBRARY"	"NJ"	false	"6"	"Faculty"	"144"
"mcneilr"	"2016-06-09"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"7"	"Student"	"352"
"mcraei"	"2013-11-13"	"MDY"	"MIDDLEBURY COLLEGE"	"VT"	true	"12"	"Undergradute14"	"91"
"mcreynoa"	"2016-06-06"	"CGU"	"UNIVERSITY of CHICAGO"	"IL"	false	"8"	"Student"	"701"
"meadet"	"2017-03-30"	"ILU"	"TEXAS TECH UNIVERSITY"	"TX"	false	"8"	"Faculty"	"1637"
"mearsk"	"2015-03-26"	"BTS"	"BATES COLLEGE"	"ME"	true	"8"	"Student"	"207"
"meilew"	"2013-12-05"	"NAM"	"SUNY at ALBANY"	"NY"	true	"5"	"Student"	"10"
"mejiaj"	"2016-03-16"	"WKG"	"CARDINAL STRITCH UNIV LIBRARY"	"WI"	false	"6"	"Student"	"0"
"meleb"	"2015-10-30"	"EAS"	"EASTERN UNIVERSITY"	"PA"	false	"7"	"Student"	"0"
"mendiolh"	"2014-11-25"	"DLM"	"UNIVERSITY of DELAWARE"	"DE"	false	"10"	"Student"	"237"
"mendiolh"	"2014-11-25"	"WCM"	"WILLIAMS COLLEGE"	"MA"	false	"6"	"Student"	"37"
"mendiolh"	"2014-11-26"	"BBH"	"BOWDOIN COLLEGE"	"ME"	true	"6"	"Student"	"213"
"mertenst"	"2016-02-17"	"FHC"	"NEW COL of FLORIDA"	"FL"	false	"5"	"Student"	"0"
"metzgert"	"2014-10-02"	"WYU"	"UNIVERSITY of WYOMING LIBRARY"	"WY"	false	"11"	"NA"	"1617"
"micelim"	"2013-12-11"	"WYU"	"UNIVERSITY of WYOMING LIBRARY"	"WY"	false	"9"	"Student"	"1617"
"michaela"	"2017-06-29"	"NAM"	"SUNY at ALBANY"	"NY"	true	"6"	"Student"	"10"
"michaela"	"2017-02-02"	"TNY"	"TRINITY UNIV, COATES LIBRARY"	"TX"	false	"8"	"Student"	"1642"
"millena"	"2017-10-18"	"PVU"	"VILLANOVA UNIVERSITY"	"PA"	false	"2"	"Student"	"206"
"millena"	"2017-09-19"	"VYD"	"CAPITAL DIST LIBR COUN"	"NY"	false	"5"	"Student"	"0"
"millena"	"2017-09-27"	"HCD"	"COLLEGE of the HOLY CROSS"	"MA"	false	"7"	"Student"	"0"
"millena"	"2017-09-27"	"VYF"	"FORDHAM UNIVERSITY"	"NY"	false	"7"	"Student"	"0"
"millena"	"2017-09-27"	"VYD"	"CAPITAL DIST LIBR COUN"	"NY"	false	"8"	"Student"	"0"
"millena"	"2017-10-09"	"IAT"	"SOUTHERN ILLINOIS UNIV at EDWARDSVILLE"	"IL"	false	"9"	"Student"	"0"
"millena"	"2017-09-27"	"OWU"	"OHIO WESLEYAN UNIVERSITY"	"OH"	false	"13"	"Student"	"0"
"millera"	"2014-04-18"	"TYC"	"TRINITY COLLEGE"	"CT"	false	"5"	"Student"	"97"
"millerm"	"2016-11-15"	"VZH"	"HARTWICK COLLEGE"	"NY"	false	"14"	"Student"	"0"
"millerm"	"2016-11-15"	"PMD"	"MARICOPA COMMUN COL DIST"	"AZ"	false	"7"	"Student"	"2150"
"millerm"	"2016-11-15"	"SNN"	"SMITH COLLEGE"	"MA"	false	"7"	"Student"	"74"
"millerm"	"2016-11-02"	"VZS"	"SKIDMORE COLLEGE"	"NY"	false	"5"	"Student"	"21"
"minchofa"	"2013-11-20"	"XJM"	"SCHENECTADY CNTY COMMUN COLLEGE"	"NY"	true	"1"	"Student"	"0"
"mitchelj"	"2017-05-08"	"NAM"	"SUNY at ALBANY"	"NY"	true	"4"	"Faculty"	"10"
"mitchelj"	"2017-05-08"	"SNN"	"SMITH COLLEGE"	"MA"	false	"10"	"Faculty"	"74"
"mitchelj"	"2017-09-11"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"11"	"Faculty"	"78"
"mitchelj"	"2017-05-08"	"VKM"	"SIENA COLLEGE"	"NY"	false	"6"	"Faculty"	"11"
"mitchelj"	"2017-05-08"	"HTM"	"WHITMAN COL, PENROSE MEM LIBRARY"	"WA"	false	"10"	"Faculty"	"2173"
"moort"	"2014-12-01"	"YUS"	"YALE UNIV LIBRARY"	"CT"	false	"4"	"Student"	"116"
"morozova"	"2015-05-08"	"FER"	"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY"	"FL"	false	"6"	"Student"	"0"
"morozova"	"2015-05-08"	"NED"	"NORTHEASTERN UNIVERSITY"	"MA"	false	"12"	"Student"	"0"
"morozova"	"2015-02-10"	"DNU"	"DENISON UNIVERSITY"	"OH"	false	"8"	"Student"	"534"
"morrisa"	"2014-03-20"	"KKC"	"STATE LIBR of KANSAS"	"KS"	false	"5"	"Faculty"	"0"
"morrisa"	"2015-06-26"	"TXA"	"TEXAS A&M UNIVERSITY"	"TX"	false	"7"	"Faculty"	"0"
"morrisa"	"2016-12-01"	"OKS"	"OKLAHOMA STATE UNIVERSITY"	"OK"	false	"7"	"Faculty"	"1313"
"morrisa"	"2017-01-13"	"TNY"	"TRINITY UNIV, COATES LIBRARY"	"TX"	false	"4"	"Faculty"	"1642"
"morrisa"	"2015-04-06"	"HDC"	"THE CLAREMONT COLLEGES"	"CA"	true	"17"	"Faculty"	"2415"
"morrisa"	"2015-02-10"	"OWU"	"OHIO WESLEYAN UNIVERSITY"	"OH"	false	"19"	"Faculty"	"0"
"morrisa"	"2015-06-01"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"6"	"Faculty"	"438"
"morrisa"	"2017-05-31"	"MJP"	"JACKSON/HINDS LIBR SYST"	"MS"	false	"13"	"Faculty"	"0"
"morrisa"	"2014-08-14"	"NAM"	"SUNY at ALBANY"	"NY"	true	"2"	"Faculty"	"10"
"morrisa"	"2013-11-05"	"FWR"	"ROLLINS COLLEGE"	"FL"	false	"13"	"Faculty"	"0"
"morrisa"	"2016-07-18"	"EMU"	"EMORY UNIVERSITY"	"GA"	false	"7"	"Faculty"	"392"
"morrisa"	"2016-10-21"	"FUG"	"UNIVERSITY of FLORIDA"	"FL"	false	"18"	"Faculty"	"0"
"morrisa"	"2016-08-01"	"IEC"	"EARLHAM COLLEGE"	"IN"	false	"7"	"Faculty"	"880"
"morrisa"	"2016-08-11"	"NFP"	"NATIONAL EMERGENCY TRAINING CTR"	"MD"	false	"3"	"Faculty"	"279"
"morrisa"	"2014-08-08"	"UIU"	"UNIVERSITY of ILLINOIS"	"IL"	false	"6"	"Faculty"	"763"
"morrisa"	"2017-01-31"	"NAM"	"SUNY at ALBANY"	"NY"	true	"2"	"Faculty"	"10"
"morrisa"	"2017-01-03"	"BMC"	"BRYN MAWR COLLEGE"	"PA"	false	"5"	"Faculty"	"206"
"morrisa"	"2014-08-08"	"ZYU"	"NEW YORK UNIVERSITY"	"NY"	false	"19"	"Faculty"	"144"
"morrisa"	"2016-09-01"	"VLW"	"WASHINGTON & LEE UNIVERSITY"	"VA"	false	"3"	"Faculty"	"453"
"morrisa"	"2014-04-16"	"VJK"	"SUNY ADIRONDACK LIBRARY"	"NY"	false	"2"	"Faculty"	"39"
"morrisa"	"2016-12-02"	"H4N"	"HENDERSON DIST PUB LIBRARY"	"NV"	false	"7"	"Faculty"	"0"
"morrisa"	"2017-03-20"	"ORE"	"OREGON STATE UNIV, CORVALLIS"	"OR"	false	"6"	"Faculty"	"2431"
"morrisa"	"2017-08-18"	"RRR"	"UNIVERSITY of ROCHESTER"	"NY"	true	"4"	"Faculty"	"0"
"morrisa"	"2016-10-06"	"TRB"	"BRUCE C CLARKE LIBR, ACAD SERVS"	"MO"	false	"12"	"Faculty"	"0"
"morrisa"	"2017-08-28"	"CKM"	"CLARK UNIVERSITY"	"MA"	true	"4"	"Faculty"	"114"
"morrisa"	"2016-10-26"	"LNU"	"UNIVERSITY of NEW ORLEANS"	"LA"	false	"19"	"Faculty"	"0"
"morrisa"	"2015-05-19"	"NAM"	"SUNY at ALBANY"	"NY"	true	"6"	"Faculty"	"10"
"morrisa"	"2016-08-01"	"WIH"	"WISCONSIN HISTORICAL SOCIETY"	"WI"	false	"7"	"Faculty"	"0"
"morrisa"	"2017-01-03"	"AUM"	"UNIVERSITY of MASSACHUSETTS AMHERST"	"MA"	true	"5"	"Faculty"	"77"
"morrisa"	"2016-10-14"	"MLA"	"UNIVERSITY of SOUTHERN MISSISSIPPI GULF COAST"	"MS"	false	"12"	"Faculty"	"0"
"morrisa"	"2017-09-19"	"KSB"	"BETHEL COLLEGE"	"KS"	false	"3"	"Faculty"	"0"
"morrisa"	"2014-04-08"	"KFH"	"FORT HAYS STATE UNIVERSITY"	"KS"	false	"8"	"Faculty"	"0"
"morrisa"	"2015-08-05"	"DLM"	"UNIVERSITY of DELAWARE"	"DE"	false	"7"	"Faculty"	"237"
"morrisa"	"2016-07-18"	"LHA"	"MCNEESE STATE UNIVERSITY"	"LA"	false	"9"	"Faculty"	"0"
"morrisa"	"2017-08-21"	"ZGM"	"CUNY GRAD SCH"	"NY"	true	"7"	"Faculty"	"0"
"morrisa"	"2013-10-11"	"SNN"	"SMITH COLLEGE"	"MA"	false	"14"	"Faculty"	"74"
"morrisa"	"2014-03-17"	"KKW"	"WASHBURN UNIVERSITY"	"KS"	false	"8"	"Faculty"	"0"
"morrisa"	"2014-11-21"	"NFP"	"NATIONAL EMERGENCY TRAINING CTR"	"MD"	false	"7"	"Faculty"	"279"
"morrisa"	"2014-05-21"	"OSO"	"OREGON STATE LIBRARY"	"OR"	false	"7"	"Faculty"	"0"
"morrisa"	"2014-11-21"	"OLA"	"NATIONAL OCEANIC & ATMOSPHERIC ADMIN"	"MD"	false	"3"	"Faculty"	"0"
"morrisa"	"2016-08-19"	"COF"	"COLORADO STATE UNIVERSITY"	"CO"	false	"8"	"Faculty"	"1606"
"morrisa"	"2014-08-14"	"EYM"	"UNIVERSITY of MICHIGAN LIBRARY"	"MI"	false	"11"	"Faculty"	"500"
"morrisa"	"2016-09-01"	"MJP"	"JACKSON/HINDS LIBR SYST"	"MS"	false	"7"	"Faculty"	"0"
"morrisa"	"2014-06-02"	"HTM"	"WHITMAN COL, PENROSE MEM LIBRARY"	"WA"	false	"10"	"Faculty"	"2173"
"morrisa"	"2014-06-25"	"MJC"	"METROPOLITAN COMMUN COLLEGE"	"MO"	false	"6"	"Faculty"	"0"
"morrisa"	"2016-07-18"	"MUM"	"UNIVERSITY of MISSISSIPPI"	"MS"	false	"0"	"Faculty"	"0"
"morrisa"	"2016-12-02"	"KEN"	"KENYON COL LIBRARY"	"OH"	false	"8"	"Faculty"	"469"
"morrisa"	"2015-10-13"	"MAS"	"STATE LIBR of MASSACHUSETTS"	"MA"	false	"3"	"Faculty"	"0"
"morrisa"	"2017-05-26"	"AERDC"	"US ARMY ENG RES & DEV CTR"	"MS"	false	"5"	"Faculty"	"0"
"morrisa"	"2015-07-23"	"NNM"	"DAVIDSON COLLEGE"	"NC"	false	"6"	"Faculty"	"626"
"morrisa"	"2014-06-12"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"6"	"Faculty"	"352"
"morrisa"	"2016-09-01"	"ORE"	"OREGON STATE UNIV, CORVALLIS"	"OR"	false	"5"	"Faculty"	"2431"
"morrisa"	"2017-07-31"	"ASU"	"ARKANSAS STATE UNIV - JONESBORO"	"AR"	false	"7"	"Faculty"	"0"
"morrisa"	"2015-05-20"	"FWA"	"UNIVERSITY of W FLORIDA"	"FL"	false	"13"	"Faculty"	"0"
"morrisa"	"2017-09-18"	"LNU"	"UNIVERSITY of NEW ORLEANS"	"LA"	false	"12"	"Faculty"	"0"
"morrisa"	"2016-09-16"	"IWC"	"WABASH COLLEGE"	"IN"	false	"7"	"Faculty"	"0"
"morrisa"	"2017-09-28"	"NAM"	"SUNY at ALBANY"	"NY"	true	"4"	"Faculty"	"10"
"morrisa"	"2017-06-22"	"NAM"	"SUNY at ALBANY"	"NY"	true	"5"	"Faculty"	"10"
"morrisa"	"2017-07-31"	"NAM"	"SUNY at ALBANY"	"NY"	true	"7"	"Faculty"	"10"
"morrisa"	"2014-03-11"	"KKC"	"STATE LIBR of KANSAS"	"KS"	false	"5"	"Faculty"	"0"
"morrisa"	"2014-06-18"	"ORZ"	"PORTLAND STATE UNIV LIBRARY"	"OR"	false	"8"	"Faculty"	"0"
"morrisa"	"2014-07-28"	"MTH"	"MOUNT HOLYOKE COLLEGE"	"MA"	false	"8"	"Faculty"	"79"
"morrisa"	"2016-06-09"	"GDC"	"GETTYSBURG COLLEGE"	"PA"	false	"9"	"Faculty"	"268"
"morrisa"	"2017-06-02"	"WY6"	"ITAWAMBA COMMUN COL LIBR, FULTON CAM"	"MS"	false	"7"	"Faculty"	"0"
"morrisa"	"2014-06-02"	"ORC"	"REED COL LIBRARY"	"OR"	false	"10"	"Faculty"	"2384"
"morrisa"	"2013-09-24"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"7"	"Faculty"	"352"
"morrisa"	"2017-05-16"	"VTU"	"UNIVERSITY of VERMONT, BAILEY LIBRARY"	"VT"	false	"7"	"Faculty"	"0"
"morrisa"	"2016-07-18"	"MUM"	"UNIVERSITY of MISSISSIPPI"	"MS"	false	"8"	"Faculty"	"0"
"morrisa"	"2016-11-11"	"UAF"	"UNIVERSITY of ALASKA, ELMER E RASMUSON LIBRARY"	"AK"	false	"14"	"Faculty"	"0"
"morrisa"	"2017-06-22"	"NFP"	"NATIONAL EMERGENCY TRAINING CTR"	"MD"	false	"3"	"Faculty"	"279"
"morrisa"	"2014-06-18"	"HTM"	"WHITMAN COL, PENROSE MEM LIBRARY"	"WA"	false	"9"	"Faculty"	"2173"
"morrisa"	"2015-01-13"	"BTS"	"BATES COLLEGE"	"ME"	true	"10"	"Faculty"	"207"
"morrisa"	"2015-07-08"	"MNJ"	"SAINT JOHNS UNIVERSITY"	"MN"	false	"8"	"Faculty"	"145"
"morrisa"	"2017-07-31"	"DVP"	"UNIVERSITY of DENVER UNIV LIBRARY"	"CO"	false	"6"	"Faculty"	"0"
"morrisa"	"2016-10-06"	"WLU"	"WESLEYAN UNIVERSITY"	"CT"	false	"8"	"Faculty"	"109"
"morrisa"	"2016-10-03"	"NFP"	"NATIONAL EMERGENCY TRAINING CTR"	"MD"	false	"10"	"Faculty"	"279"
"morrisa"	"2014-07-28"	"COF"	"COLORADO STATE UNIVERSITY"	"CO"	false	"9"	"Faculty"	"1606"
"morrisa"	"2017-04-17"	"CS1"	"CALIFORNIA STATE UNIV, SAN MARCOS"	"CA"	false	"9"	"Faculty"	"0"
"morrisa"	"2014-06-18"	"KKW"	"WASHBURN UNIVERSITY"	"KS"	false	"8"	"Faculty"	"0"
"morrisa"	"2017-07-31"	"AUM"	"UNIVERSITY of MASSACHUSETTS AMHERST"	"MA"	true	"7"	"Faculty"	"77"
"morrisa"	"2014-06-18"	"HTM"	"WHITMAN COL, PENROSE MEM LIBRARY"	"WA"	false	"10"	"Faculty"	"2173"
"morrisa"	"2016-09-01"	"NYG"	"NEW YORK STATE LIBRARY"	"NY"	true	"3"	"Faculty"	"14"
"morrisa"	"2016-07-26"	"MFM"	"MISSISSIPPI STATE UNIVERSITY"	"MS"	false	"7"	"Faculty"	"0"
"morrisa"	"2014-08-08"	"EYM"	"UNIVERSITY of MICHIGAN LIBRARY"	"MI"	false	"7"	"Faculty"	"500"
"morrisa"	"2016-09-01"	"EYM"	"UNIVERSITY of MICHIGAN LIBRARY"	"MI"	false	"7"	"Faculty"	"500"
"morrisa"	"2015-07-15"	"FBA"	"STATE LIBR of FLORIDA"	"FL"	false	"7"	"Faculty"	"0"
"morrisa"	"2014-02-21"	"YPM"	"SUNY at PLATTSBURGH"	"NY"	true	"6"	"Faculty"	"0"
"morrisa"	"2016-12-02"	"NAM"	"SUNY at ALBANY"	"NY"	true	"6"	"Faculty"	"10"
"morrisa"	"2014-08-08"	"EYM"	"UNIVERSITY of MICHIGAN LIBRARY"	"MI"	false	"18"	"Faculty"	"500"
"morrisa"	"2016-10-31"	"YRM"	"RENSSELAER POLYTECHNIC INST"	"NY"	false	"6"	"Faculty"	"14"
"morrisa"	"2016-10-31"	"NAM"	"SUNY at ALBANY"	"NY"	true	"6"	"Faculty"	"10"
"morrisa"	"2016-10-14"	"OSS"	"SHAWNEE STATE UNIVERSITY"	"OH"	false	"8"	"Faculty"	"0"
"morrisa"	"2014-03-05"	"ORE"	"OREGON STATE UNIV, CORVALLIS"	"OR"	false	"20"	"Faculty"	"2431"
"morrisa"	"2016-08-01"	"WKM"	"SUNY AGR & TECH COL at COBLESKILL"	"NY"	true	"3"	"Faculty"	"0"
"morrisa"	"2017-06-08"	"NFP"	"NATIONAL EMERGENCY TRAINING CTR"	"MD"	false	"8"	"Faculty"	"279"
"morrisa"	"2014-08-08"	"AUM"	"UNIVERSITY of MASSACHUSETTS AMHERST"	"MA"	true	"11"	"Faculty"	"77"
"morrisa"	"2017-04-25"	"WCM"	"WILLIAMS COLL"	"MA"	false	"7"	"Faculty"	"37"
"morrisa"	"2014-08-08"	"TJC"	"VANDERBILT UNIV LIBRARY"	"TN"	false	"12"	"Faculty"	"0"
"morrisa"	"2017-05-16"	"NAM"	"SUNY at ALBANY"	"NY"	true	"2"	"Faculty"	"10"
"morrism2"	"2017-02-24"	"DLM"	"UNIVERSITY of DELAWARE"	"DE"	false	"11"	"Faculty"	"237"
"morrism2"	"2017-01-18"	"BBH"	"BOWDOIN COLLEGE"	"ME"	true	"6"	"Faculty"	"213"
"morrism2"	"2017-02-28"	"NAM"	"SUNY at ALBANY"	"NY"	true	"5"	"Faculty"	"10"
"morrism2"	"2015-02-11"	"DKB"	"DET KONGELIGE BIBLIOTEK, THE ROYAL LIBRARY"	"EU"	false	"15"	"Faculty"	"0"
"morrism2"	"2015-02-10"	"YBM"	"BUFFALO STATE COLLEGE"	"NY"	true	"7"	"Faculty"	"0"
"morrism2"	"2017-03-03"	"VYD"	"CAPITAL DIST LIBR COUN"	"NY"	false	"8"	"Faculty"	"0"
"morrism2"	"2017-01-18"	"ILU"	"TEXAS TECH UNIVERSITY"	"TX"	false	"7"	"Faculty"	"1637"
"morrism2"	"2017-02-24"	"BMC"	"BRYN MAWR COLLEGE"	"PA"	false	"2"	"Faculty"	"206"
"morrism2"	"2017-02-24"	"BCN"	"BELLEVUE UNIVERSITY"	"NE"	false	"12"	"Faculty"	"0"
"mortonl"	"2016-03-25"	"NAM"	"SUNY at ALBANY"	"NY"	true	"21"	"Faculty"	"10"
"mosquerd"	"2014-11-17"	"DKC"	"DICKINSON COLLEGE"	"PA"	false	"5"	"Faculty"	"249"
"mosquerd"	"2015-03-09"	"NAM"	"SUNY at ALBANY"	"NY"	true	"4"	"Faculty"	"10"
"mosquerd"	"2015-04-16"	"UIU"	"UNIVERSITY of ILLINOIS"	"IL"	false	"5"	"Faculty"	"763"
"motahare"	"2015-02-05"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"6"	"Faculty"	"139"
"mottalis"	"2017-09-22"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"4"	"Staff"	"133"
"mottalis"	"2017-10-19"	"WII"	"BELOIT COL LIBRARY"	"WI"	false	"6"	"Staff"	"0"
"mottalis"	"2017-09-15"	"NAM"	"SUNY at ALBANY"	"NY"	true	"3"	"Staff"	"10"
"mottalis"	"2017-10-02"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"0"	"Staff"	"78"
"mottalis"	"2017-10-06"	"BUF"	"SUNY at BUFFALO"	"NY"	true	"4"	"Staff"	"248"
"mouflarc"	"2016-02-08"	"OTZ"	"UNIVERSITY of OTTAWA"	"ON"	false	"7"	"NA"	"0"
"mouflarc"	"2016-05-06"	"PSC"	"SWARTHMORE COLLEGE"	"PA"	false	"5"	"NA"	"214"
"mouflarc"	"2016-05-27"	"YUS"	"YALE UNIV LIBRARY"	"CT"	false	"5"	"NA"	"116"
"mouflarc"	"2017-06-09"	"IOG"	"GRINNELL COLLEGE"	"IA"	false	"3"	"NA"	"961"
"mouflarc"	"2017-01-13"	"PSC"	"SWARTHMORE COLLEGE"	"PA"	false	"13"	"NA"	"214"
"mouflarc"	"2017-07-28"	"MUQ"	"UNIVERSITE de MONTREAL"	"QC"	false	"16"	"NA"	"0"
"mouflarc"	"2017-01-03"	"MNN"	"CARLETON COLLEGE"	"MN"	false	"5"	"NA"	"966"
"mouflarc"	"2017-04-19"	"VVC"	"COLGATE UNIVERSITY"	"NY"	true	"6"	"NA"	"81"
"mouflarc"	"2016-05-27"	"ZYU"	"NEW YORK UNIVERSITY"	"NY"	false	"2"	"NA"	"144"
"mouflarc"	"2017-01-18"	"YUS"	"YALE UNIV LIBRARY"	"CT"	false	"12"	"NA"	"116"
"mouflarc"	"2015-11-19"	"NNM"	"DAVIDSON COLLEGE"	"NC"	false	"6"	"NA"	"626"
"mouflarc"	"2015-09-21"	"ORC"	"REED COL LIBRARY"	"OR"	false	"7"	"NA"	"2384"
"mouflarc"	"2017-06-09"	"IOG"	"GRINNELL COLLEGE"	"IA"	false	"3"	"NA"	"961"
"mouflarc"	"2015-09-16"	"NAM"	"SUNY at ALBANY"	"NY"	true	"5"	"NA"	"10"
"mouflarc"	"2015-02-02"	"MND"	"UNIVERSITY of MINNESOTA, DULUTH"	"MN"	false	"7"	"NA"	"0"
"mouflarc"	"2014-11-14"	"NAM"	"SUNY at ALBANY"	"NY"	true	"3"	"NA"	"10"
"mouflarc"	"2015-11-19"	"MNG"	"GUSTAVUS ADOLPHUS COLLEGE"	"MN"	false	"7"	"NA"	"0"
"mountaib"	"2017-03-15"	"MUU"	"UNIVERSITY of MISSOURI--COLUMBIA"	"MO"	false	"6"	"Student"	"996"
"muellerh"	"2017-08-11"	"FDA"	"FLORIDA STATE UNIVERSITY"	"FL"	false	"7"	"Faculty"	"1028"
"muellerh"	"2016-08-19"	"CIN"	"UNIVERSITY of CINCINNATI"	"OH"	false	"7"	"Faculty"	"0"
"muellerh"	"2013-09-23"	"ORC"	"REED COL LIBRARY"	"OR"	false	"12"	"Faculty"	"2384"
"muellerh"	"2014-10-27"	"MNJ"	"SAINT JOHNS UNIVERSITY"	"MN"	false	"13"	"Faculty"	"145"
"muellerh"	"2015-01-12"	"ILU"	"TEXAS TECH UNIVERSITY"	"TX"	false	"8"	"Faculty"	"1637"
"muellerh"	"2015-01-07"	"HLS"	"HARVARD UNIV HARVARD COL LIBRARY"	"MA"	false	"9"	"Faculty"	"146"
"muellerh"	"2014-11-06"	"AZS"	"ARIZONA STATE UNIVERSITY"	"AZ"	false	"15"	"Faculty"	"0"
"muellerh"	"2014-10-27"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"6"	"Faculty"	"139"
"muellers"	"2014-04-07"	"ZRS"	"SAGE COL, THE"	"NY"	true	"8"	"Faculty"	"0"
"muellers"	"2014-10-20"	"PIT"	"UNIVERSITY of PITTSBURGH"	"PA"	false	"2"	"Faculty"	"352"
"muellers"	"2014-03-06"	"YUS"	"YALE UNIV LIBRARY"	"CT"	false	"4"	"Faculty"	"116"
"muellers"	"2015-01-07"	"CLU"	"UNIVERSITY of CALIFORNIA LOS ANGELES"	"CA"	false	"17"	"Faculty"	"2453"
"muellers"	"2013-12-04"	"IAY"	"UNIVERSITY of ILLINOIS CHICAGO"	"IL"	false	"0"	"Faculty"	"0"
"muellers"	"2017-07-31"	"UCW"	"UNIVERSITY of CONNECTICUT"	"CT"	true	"2"	"Faculty"	"110"
"muellers"	"2014-10-20"	"DNU"	"DENISON UNIVERSITY"	"OH"	false	"9"	"Faculty"	"534"
"muellers"	"2017-09-08"	"CQU"	"PIKES PEAK LIBR DIST"	"CO"	false	"16"	"Faculty"	"0"
"muellers"	"2014-04-29"	"HTM"	"WHITMAN COL, PENROSE MEM LIBRARY"	"WA"	false	"8"	"Faculty"	"2173"
"muellers"	"2014-04-18"	"NAM"	"SUNY at ALBANY"	"NY"	true	"7"	"Faculty"	"10"
"muellers"	"2014-02-28"	"VXW"	"VASSAR COLLEGE"	"NY"	false	"6"	"Faculty"	"78"
"muellers"	"2014-10-20"	"NAM"	"SUNY at ALBANY"	"NY"	true	"7"	"Faculty"	"10"
"muellers"	"2014-04-07"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"7"	"Faculty"	"78"
"muellers"	"2017-06-26"	"ZLM"	"SUNY at NEW PALTZ"	"NY"	true	"5"	"Faculty"	"0"
"muellers"	"2017-05-15"	"FNN"	"NOVA SOUTHEASTERN UNIVERSITY"	"FL"	false	"14"	"Faculty"	"0"
"muellers"	"2014-03-05"	"ERH"	"BIBLIOTECA UNIVERSITAT de BARCELONA"	"EU"	false	"30"	"Faculty"	"0"
"muellers"	"2017-06-26"	"ORU"	"UNIVERSITY of OREGON LIBRARY"	"OR"	false	"9"	"Faculty"	"0"
"muellers"	"2016-06-20"	"UIU"	"UNIVERSITY of ILLINOIS"	"IL"	false	"5"	"Faculty"	"763"
"muellers"	"2014-01-07"	"ZYU"	"NEW YORK UNIVERSITY"	"NY"	false	"13"	"Faculty"	"144"
"muellers"	"2014-03-04"	"BBH"	"BOWDOIN COLLEGE"	"ME"	true	"7"	"Faculty"	"213"
"muellers"	"2017-06-14"	"EMU"	"EMORY UNIVERSITY"	"GA"	false	"7"	"Faculty"	"392"
"muellers"	"2014-05-27"	"MAC"	"MACALESTER COL LIBRARY"	"MN"	false	"11"	"Faculty"	"967"
"muellers"	"2014-03-04"	"FEC"	"ECKERD COLLEGE"	"FL"	false	"6"	"Faculty"	"0"
"muellers"	"2014-06-11"	"ZIH"	"HOFSTRA UNIVERSITY"	"NY"	true	"11"	"Faculty"	"0"
"muellers"	"2014-04-29"	"YUS"	"YALE UNIV LIBRARY"	"CT"	false	"4"	"Faculty"	"116"
"muellers"	"2014-11-07"	"BNT"	"BENNINGTON COLLEGE"	"VT"	false	"7"	"Faculty"	"0"
"muellers"	"2014-06-11"	"YSM"	"STONY BROOK UNIVERSITY"	"NY"	true	"11"	"Faculty"	"138"
"mulpetej"	"2014-12-05"	"PSC"	"SWARTHMORE COLLEGE"	"PA"	false	"12"	"Student"	"214"
"murphyc2"	"2014-06-09"	"WII"	"BELOIT COL LIBRARY"	"WI"	false	"7"	"Choose a Status"	"0"
"murphyv"	"2013-12-02"	"SNN"	"SMITH COLLEGE"	"MA"	false	"9"	"Student"	"74"
"murtlows"	"2015-09-01"	"IVU"	"VALPARAISO UNIVERSITY"	"IN"	false	"5"	"Staff"	"0"
"murtlows"	"2015-05-22"	"MNN"	"CARLETON COLLEGE"	"MN"	false	"17"	"Staff"	"966"
"murtlows"	"2015-09-01"	"PBU"	"BUCKNELL UNIVERSITY"	"PA"	false	"5"	"Staff"	"199"
"muzzeyk"	"2017-03-20"	"XJM"	"SCHENECTADY CNTY COMMUN COLLEGE"	"NY"	true	"0"	"Student"	"0"
"mwauras"	"2016-03-30"	"VVP"	"BARD COLLEGE"	"NY"	true	"5"	"NA"	"0"
"myersj"	"2015-10-12"	"WLU"	"WESLEYAN UNIVERSITY"	"CT"	false	"6"	"Faculty"	"109"
"nagorskh"	"2017-06-15"	"SYB"	"SYRACUSE UNIVERSITY"	"NY"	true	"8"	"Student"	"113"
"ndiayec"	"2016-02-09"	"WLU"	"WESLEYAN UNIVERSITY"	"CT"	false	"7"	"Faculty"	"109"
"ndiayec"	"2016-02-09"	"NAM"	"SUNY at ALBANY"	"NY"	true	"3"	"Faculty"	"10"
"ndiayec"	"2016-02-09"	"NAM"	"SUNY at ALBANY"	"NY"	true	"3"	"Faculty"	"10"
